step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1594,2206836,3188,0.006011186486873164,1.0,1.0
1595,2208630,3190,0.005545487257573015,1.0,1.0
1596,2210248,3192,0.0057476451735550445,1.0,1.0
1597,2212186,3194,0.004410403252641882,1.0,1.0
1598,2214076,3196,0.004433589129736653,1.0,1.0
1599,2215262,3198,0.0057611710851478565,1.0,1.0
1600,2216816,3200,0.006573712652111808,1.0,1.0
1601,2218114,3202,0.007812508720932886,1.0,1.0
1602,2219620,3204,0.0057155919897669315,1.0,1.0
1603,2220886,3206,0.007340175298691306,1.0,1.0
1604,2221608,3208,0.007012755029903244,1.0,1.0
1605,2223098,3210,0.00649967698362522,1.0,1.0
1606,2224716,3212,0.00596382224385047,1.0,1.0
1607,2225950,3214,0.006672072805318452,1.0,1.0
1608,2227120,3216,0.00733845028044882,1.0,1.0
1609,2228722,3218,0.005962062495984867,1.0,1.0
1610,2229556,3220,0.00780093395275474,1.0,1.0
1611,2231286,3222,0.004626286673158608,1.0,1.0
1612,2232584,3224,0.006074829284883487,1.0,1.0
1613,2233946,3226,0.00540517721862302,1.0,1.0
1614,2235052,3228,0.006262761256230118,1.0,1.0
1615,2237054,3230,0.004503532257553878,1.0,1.0
1616,2238096,3232,0.0079929565584611,1.0,1.0
1617,2239282,3234,0.006990053296590824,1.0,1.0
1618,2241108,3236,0.004729142770154033,1.0,1.0
1619,2242150,3238,0.005624622288536652,1.0,1.0
1620,2243256,3240,0.007495908003968636,1.0,1.0
1621,2244362,3242,0.005870844131283713,1.0,1.0
1622,2245340,3244,0.008413616279077078,1.0,1.0
1623,2246606,3246,0.007590602257627549,1.0,1.0
1624,2247648,3248,0.004826406814939438,1.0,1.0
1625,2249250,3250,0.006784242986402488,1.0,1.0
1626,2250420,3252,0.004973968193279086,1.0,1.0
1627,2251830,3254,0.005087327614137865,1.0,1.0
1628,2253352,3256,0.006037425540918873,1.0,1.0
1629,2254586,3258,0.008161326684340177,1.0,1.0
1630,2256156,3260,0.006485983878207732,1.0,1.0
1631,2257406,3262,0.005526564947677874,1.0,1.0
1632,2258880,3264,0.006774443125473013,1.0,1.0
1633,2260578,3266,0.0034867042579973134,1.0,1.0
1634,2262004,3268,0.0075785637758554346,1.0,1.0
1635,2263478,3270,0.007644804268845054,1.0,1.0
1636,2264728,3272,0.0067111447782460965,1.0,1.0
1637,2266186,3274,0.006465631512424968,1.0,1.0
1638,2267452,3276,0.006053463824808222,1.0,1.0
1639,2268638,3278,0.005955971208407753,1.0,1.0
1640,2269680,3280,0.006498251426682557,1.0,1.0
1641,2271458,3282,0.004959091780043433,1.0,1.0
1642,2273396,3284,0.0049548733087487,1.0,1.0
1643,2274294,3286,0.0076152124602968056,1.0,1.0
1644,2276248,3288,0.00485943222428268,1.0,1.0
1645,2277818,3290,0.007077675249708923,1.0,1.0
1646,2279708,3292,0.00501961616896081,1.0,1.0
1647,2281310,3294,0.004648843569175325,1.0,1.0
1648,2283040,3296,0.0052219087717512835,1.0,1.0
1649,2284946,3298,0.003999714910437755,1.0,1.0
1650,2287028,3300,0.004981192805301082,1.0,1.0
1651,2288422,3302,0.004555664085094024,1.0,1.0
1652,2289272,3304,0.006155560456657173,1.0,1.0
1653,2290922,3306,0.004848358730587116,1.0,1.0
1654,2292492,3308,0.0059229220100545914,1.0,1.0
1655,2293406,3310,0.007692532127084734,1.0,1.0
1656,2295040,3312,0.003341292743045301,1.0,1.0
1657,2296674,3314,0.005433150212807411,1.0,1.0
1658,2298116,3316,0.004829717592358372,1.0,1.0
1659,2299446,3318,0.007232248357158013,1.0,1.0
1660,2300328,3320,0.009428750007866084,1.0,1.0
1661,2301626,3322,0.007872315538263348,1.0,1.0
1662,2303164,3324,0.00554284364479475,1.0,1.0
1663,2305262,3326,0.004576373394022451,1.0,1.0
1664,2306736,3328,0.005793176210942774,1.0,1.0
1665,2307858,3330,0.007519408948963067,1.0,1.0
1666,2309748,3332,0.004304209198309561,1.0,1.0
1667,2311094,3334,0.006824866165550221,1.0,1.0
1668,2312488,3336,0.005918924427658602,1.0,1.0
1669,2313274,3338,0.010567986675015602,1.0,1.0
1670,2315212,3340,0.005531030072632993,1.0,1.0
1671,2316174,3342,0.008899745501233132,1.0,1.0
1672,2317072,3344,0.005245719959719203,1.0,1.0
1673,2317826,3346,0.008574663064859328,1.0,1.0
1674,2319236,3348,0.004956165786177005,1.0,1.0
1675,2320998,3350,0.004959744434748288,1.0,1.0
1676,2322328,3352,0.005420896473390685,1.0,1.0
1677,2323450,3354,0.008063628576130324,1.0,1.0
1678,2325148,3356,0.005384820116624046,1.0,1.0
1679,2326974,3358,0.005504911436257364,1.0,1.0
1680,2329024,3360,0.004192773705319756,1.0,1.0
1681,2330562,3362,0.007623095062142659,1.0,1.0
1682,2331828,3364,0.007528619419980333,1.0,1.0
1683,2333478,3366,0.006274932237911358,1.0,1.0
1684,2335016,3368,0.00565396753948036,1.0,1.0
1685,2336106,3370,0.0071817405655402655,1.0,1.0
1686,2337308,3372,0.00799064587210819,1.0,1.0
1687,2338494,3374,0.00548092720036177,1.0,1.0
1688,2339872,3376,0.005780324966426999,1.0,1.0
1689,2341602,3378,0.0062701975130238985,1.0,1.0
1690,2343508,3380,0.005561770695091422,1.0,1.0
1691,2344742,3382,0.00555764351921137,1.0,1.0
1692,2346040,3384,0.008011367268301088,1.0,1.0
1693,2347274,3386,0.00574936444652727,1.0,1.0
1694,2348892,3388,0.0061981188845442485,1.0,1.0
1695,2349726,3390,0.008201031098124143,1.0,1.0
1696,2352000,3392,0.004258820854821721,1.0,1.0
1697,2353698,3394,0.006408017438269599,1.0,1.0
1698,2355540,3396,0.004398871367713619,1.0,1.0
1699,2356918,3398,0.005676012988647256,1.0,1.0
1700,2358376,3400,0.006135659709036209,1.0,1.0
1701,2359722,3402,0.006123765334975788,1.0,1.0
1702,2360972,3404,0.006189242799725558,1.0,1.0
1703,2362014,3406,0.006675770097253213,1.0,1.0
1704,2362864,3408,0.007730743728852192,1.0,1.0
1705,2364146,3410,0.004835875474740961,1.0,1.0
1706,2365876,3412,0.006749990956049822,1.0,1.0
1707,2367334,3414,0.004532558527461587,1.0,1.0
1708,2368776,3416,0.006442379518181636,1.0,1.0
1709,2370106,3418,0.006139804184319115,1.0,1.0
1710,2371516,3420,0.005943885646228997,1.0,1.0
1711,2372990,3422,0.004472836030602724,1.0,1.0
1712,2374224,3424,0.0043741710081735205,1.0,1.0
1713,2375506,3426,0.007600534875946687,1.0,1.0
1714,2376996,3428,0.005136325312059111,1.0,1.0
1715,2377942,3430,0.008860885613026687,1.0,1.0
1716,2378840,3432,0.007444697550892575,1.0,1.0
1717,2379882,3434,0.00704313059027425,1.0,1.0
1718,2380796,3436,0.0065525175258367456,1.0,1.0
1719,2381550,3438,0.009681034772041066,1.0,1.0
1720,2383056,3440,0.003998148677595074,1.0,1.0
1721,2384978,3442,0.005376586266354396,1.0,1.0
1722,2386356,3444,0.004054105863463365,1.0,1.0
1723,2387846,3446,0.007900584665819499,1.0,1.0
1724,2389432,3448,0.006970909950713567,1.0,1.0
1725,2391930,3450,0.0036506156549918852,1.0,1.0
1726,2394028,3452,0.005228447787674998,1.0,1.0
1727,2394990,3454,0.009699389220123388,1.0,1.0
1728,2396080,3456,0.006662089545899409,1.0,1.0
1729,2397906,3458,0.006647243740413939,1.0,1.0
1730,2398532,3460,0.010357292000507591,1.0,1.0
1731,2400358,3462,0.00416099139444498,1.0,1.0
1732,2401816,3464,0.0068728986306569,1.0,1.0
1733,2404042,3466,0.0033915412947516125,1.0,1.0
1734,2405004,3468,0.005681318842470142,1.0,1.0
1735,2406638,3470,0.0033331299587116233,1.0,1.0
1736,2408352,3472,0.004848276367756341,1.0,1.0
1737,2409538,3474,0.0070017321828399395,1.0,1.0
1738,2410788,3476,0.005586845200941853,1.0,1.0
1739,2412614,3478,0.004217538040315967,1.0,1.0
1740,2413560,3480,0.005674500193361005,1.0,1.0
1741,2415482,3482,0.0056510184454412506,1.0,1.0
1742,2416540,3484,0.005462066369713209,1.0,1.0
1743,2418014,3486,0.0057929405349663515,1.0,1.0
1744,2419744,3488,0.004121379811498107,1.0,1.0
1745,2421074,3490,0.005123087283456654,1.0,1.0
1746,2421956,3492,0.0073647109062251696,1.0,1.0
1747,2422902,3494,0.00725184378563342,1.0,1.0
1748,2424456,3496,0.006614893963481195,1.0,1.0
1749,2425674,3498,0.007100140027527882,1.0,1.0
1750,2426988,3500,0.002956296172297412,1.0,1.0
1751,2427822,3502,0.0104941374320879,1.0,1.0
1752,2429360,3504,0.0054333727034120115,1.0,1.0
1753,2430962,3506,0.006620352522904511,1.0,1.0
1754,2433396,3508,0.004634943271577635,1.0,1.0
1755,2435142,3510,0.0036984965346982877,1.0,1.0
1756,2436968,3512,0.004431008149451379,1.0,1.0
1757,2438602,3514,0.005546594785766494,1.0,1.0
1758,2440236,3516,0.004755584473957864,1.0,1.0
1759,2442158,3518,0.006202449951144945,1.0,1.0
1760,2443808,3520,0.006641314830399896,1.0,1.0
1761,2444946,3522,0.00686237781657368,1.0,1.0
1762,2446884,3524,0.004685801728613311,1.0,1.0
1763,2448070,3526,0.005857013609977119,1.0,1.0
1764,2449608,3528,0.005382958198972388,1.0,1.0
1765,2451178,3530,0.006164740592388573,1.0,1.0
1766,2452172,3532,0.008083704076447923,1.0,1.0
1767,2453422,3534,0.007697356419481918,1.0,1.0
1768,2454880,3536,0.005007451761148631,1.0,1.0
1769,2456274,3538,0.004705268990757076,1.0,1.0
1770,2458020,3540,0.004363504094077101,1.0,1.0
1771,2458838,3542,0.008539476754559561,1.0,1.0
1772,2460680,3544,0.005421585669616439,1.0,1.0
1773,2461962,3546,0.005536800205034038,1.0,1.0
1774,2463132,3548,0.0076496409042426956,1.0,1.0
1775,2465006,3550,0.006304938025547393,1.0,1.0
1776,2467312,3552,0.004250880225239197,1.0,1.0
1777,2469298,3554,0.005404405857749075,1.0,1.0
1778,2470276,3556,0.007038520931029133,1.0,1.0
1779,2471542,3558,0.005500639444954601,1.0,1.0
1780,2472728,3560,0.00822484183698805,0.5,0.9981785063752276
1781,2473610,3562,0.007934554947612898,1.0,1.0
1782,2474428,3564,0.010583813337714706,1.0,1.0
1783,2475998,3566,0.005095823564888909,1.0,1.0
1784,2477328,3568,0.008103871787230455,1.0,1.0
1785,2479538,3570,0.004854200055629891,1.0,1.0
1786,2481140,3572,0.006345893685333661,1.0,1.0
1787,2483046,3574,0.005181465873702191,1.0,1.0
1788,2484824,3576,0.006085521645420469,1.0,1.0
1789,2485546,3578,0.0069575652273891645,1.0,1.0
1790,2486236,3580,0.006038634229366007,1.0,1.0
1791,2487438,3582,0.00634350689738004,1.0,1.0
1792,2488800,3584,0.007042206837567221,1.0,1.0
1793,2489906,3586,0.007008536196142149,1.0,1.0
1794,2491780,3588,0.004712823437893361,1.0,1.0
1795,2493062,3590,0.005044400866480477,1.0,1.0
1796,2493896,3592,0.004072530590045429,1.0,1.0
1797,2494858,3594,0.006180479295324252,1.0,1.0
1798,2495564,3596,0.008858601295485807,1.0,1.0
1799,2496670,3598,0.006219213998376546,1.0,1.0
1800,2498512,3600,0.004960821347464602,1.0,1.0
1801,2499554,3602,0.0059716984809753525,1.0,1.0
1802,2501492,3604,0.006542497654582695,1.0,1.0
1803,2502422,3606,0.0072694612078275595,1.0,1.0
1804,2503128,3608,0.0068519667544322755,1.0,1.0
1805,2504650,3610,0.004661286810867644,1.0,1.0
1806,2505612,3612,0.006282005156234586,1.0,1.0
1807,2507534,3614,0.005432159230330256,1.0,1.0
1808,2509760,3616,0.0037096118211610535,1.0,1.0
1809,2511346,3618,0.006749206027516234,1.0,1.0
1810,2513188,3620,0.006062424530930835,1.0,1.0
1811,2514902,3622,0.005083007942646517,1.0,1.0
1812,2516920,3624,0.004330202170924105,1.0,1.0
1813,2519178,3626,0.004753126119032082,1.0,1.0
1814,2519916,3628,0.01115775214203382,1.0,1.0
1815,2520910,3630,0.00436593417399872,1.0,1.0
1816,2522560,3632,0.006290236492804745,1.0,1.0
1817,2523618,3634,0.006073126259401375,1.0,1.0
1818,2524884,3636,0.006144833720004193,1.0,1.0
1819,2525782,3638,0.010132897613498157,1.0,1.0
1820,2526840,3640,0.005578693363675583,1.0,1.0
1821,2527546,3642,0.006695083534245028,1.0,1.0
1822,2529228,3644,0.00476320652993349,1.0,1.0
1823,2530574,3646,0.00672662245057988,1.0,1.0
1824,2532960,3648,0.005181786286858227,1.0,1.0
1825,2534642,3650,0.0069375735364289835,1.0,1.0
1826,2535908,3652,0.004868164212522559,1.0,1.0
1827,2537110,3654,0.0061443994501607065,1.0,1.0
1828,2538376,3656,0.008018668736868618,1.0,1.0
1829,2539754,3658,0.007419946301149561,1.0,1.0
1830,2541148,3660,0.005673289847506079,1.0,1.0
1831,2542654,3662,0.004992419685534837,1.0,1.0
1832,2543808,3664,0.007912149792853816,1.0,1.0
1833,2545170,3666,0.00738769285678122,1.0,1.0
1834,2546036,3668,0.008271437050950634,1.0,1.0
1835,2546886,3670,0.005851389229708056,1.0,1.0
1836,2548280,3672,0.006548316240264456,1.0,1.0
1837,2548938,3674,0.008430162551690011,1.0,1.0
1838,2550572,3676,0.005937629140516501,1.0,1.0
1839,2551422,3678,0.008724338646953864,1.0,1.0
1840,2552976,3680,0.006198374263827855,1.0,1.0
1841,2553826,3682,0.008439312787619502,1.0,1.0
1842,2555220,3684,0.004556268281807157,1.0,1.0
1843,2555974,3686,0.009618787656688223,1.0,1.0
1844,2557640,3688,0.006514844986880819,1.0,1.0
1845,2559530,3690,0.005545141557852117,1.0,1.0
1846,2560636,3692,0.007392051965506306,1.0,1.0
1847,2562734,3694,0.004613867608138999,1.0,1.0
1848,2563728,3696,0.008744054627294107,1.0,1.0
1849,2564530,3698,0.009655290207186439,1.0,1.0
1850,2565764,3700,0.004654296213218883,1.0,1.0
1851,2566550,3702,0.007557014785605606,1.0,1.0
1852,2567624,3704,0.008035371958696127,1.0,1.0
1853,2568250,3706,0.011804072878752611,1.0,1.0
1854,2569756,3708,0.005714067606550999,1.0,1.0
1855,2570462,3710,0.005534800225173567,1.0,1.0
1856,2571424,3712,0.006788470887521766,1.0,1.0
1857,2573202,3714,0.004676610045207136,1.0,1.0
1858,2575156,3716,0.004015895239748732,1.0,1.0
1859,2577382,3718,0.005168448257748893,1.0,1.0
1860,2578520,3720,0.004605442614877799,1.0,1.0
1861,2579850,3722,0.006516660418605068,1.0,1.0
1862,2581196,3724,0.005091701377545494,1.0,1.0
1863,2582046,3726,0.007328194770253976,1.0,1.0
1864,2583072,3728,0.007796474292041921,1.0,1.0
1865,2584434,3730,0.006719585403559287,1.0,1.0
1866,2585668,3732,0.004847235056197606,1.0,1.0
1867,2587558,3734,0.005426896202204555,1.0,1.0
1868,2588328,3736,0.009132718697085646,1.0,1.0
1869,2590442,3738,0.004045543507921302,1.0,1.0
1870,2592108,3740,0.005174315074643941,1.0,1.0
1871,2593982,3742,0.005208222768672199,1.0,1.0
1872,2595472,3744,0.003508355270493184,1.0,1.0
1873,2596674,3746,0.00541356783934902,1.0,1.0
1874,2598116,3748,0.005695160575134268,1.0,1.0
1875,2600246,3750,0.005289971628792837,1.0,1.0
1876,2602440,3752,0.003276102561331191,1.0,1.0
1877,2604154,3754,0.007550660536067683,1.0,1.0
1878,2606124,3756,0.004918565512445947,1.0,1.0
1879,2607854,3758,0.006074623793090315,1.0,1.0
1880,2608560,3760,0.007191660963747603,1.0,1.0
1881,2610050,3762,0.004695616455989128,1.0,1.0
1882,2611092,3764,0.007394999159528687,1.0,1.0
1883,2613126,3766,0.005109432392501688,1.0,1.0
1884,2614856,3768,0.004099237111113477,1.0,1.0
1885,2616474,3770,0.005757901708731609,1.0,1.0
1886,2617308,3772,0.008210092653229488,1.0,1.0
1887,2619406,3774,0.005025123498513532,1.0,1.0
1888,2620864,3776,0.006493023652554753,1.0,1.0
1889,2622498,3778,0.007171036533488331,1.0,1.0
1890,2623988,3780,0.00721001440590154,1.0,1.0
1891,2625286,3782,0.007063772343781924,1.0,1.0
1892,2627416,3784,0.00591343708765103,1.0,1.0
1893,2628714,3786,0.0038287756490135304,1.0,1.0
1894,2629948,3788,0.00519446689168747,1.0,1.0
1895,2631646,3790,0.006711855865899164,1.0,1.0
1896,2632400,3792,0.006380827778551889,1.0,1.0
1897,2634178,3794,0.004842123077281956,1.0,1.0
1898,2634996,3796,0.007769713694818495,1.0,1.0
1899,2636342,3798,0.005624103522228784,1.0,1.0
1900,2637720,3800,0.006483891623972782,1.0,1.0
1901,2639018,3802,0.006444461968431878,1.0,1.0
1902,2639724,3804,0.009499207812183734,1.0,1.0
1903,2641006,3806,0.0064869265574545145,1.0,1.0
1904,2642496,3808,0.005804603866397206,1.0,1.0
1905,2643330,3810,0.007499665163723587,1.0,1.0
1906,2644388,3812,0.007382518606986245,1.0,1.0
1907,2645174,3814,0.009475325969797447,1.0,1.0
1908,2646616,3816,0.004338912195397738,1.0,1.0
1909,2647578,3818,0.009297230354911517,1.0,1.0
1910,2649228,3820,0.0050043353127628,1.0,1.0
1911,2650542,3822,0.00486991816181443,1.0,1.0
1912,2651616,3824,0.007175857887323414,1.0,1.0
1913,2653026,3826,0.0050112895779887085,1.0,1.0
1914,2654356,3828,0.007836672861608388,1.0,1.0
1915,2655574,3830,0.005510994612076239,1.0,1.0
1916,2656872,3832,0.006791208522897406,1.0,1.0
1917,2658266,3834,0.006719527200418925,1.0,1.0
1918,2660268,3836,0.004525852662327034,1.0,1.0
1919,2661390,3838,0.007063418584807829,1.0,1.0
1920,2662960,3840,0.0066233867588455985,1.0,1.0
1921,2664194,3842,0.0058441129052514695,1.0,1.0
1922,2666436,3844,0.004285327425808607,1.0,1.0
1923,2667782,3846,0.006311365501711968,1.0,1.0
1924,2669304,3848,0.005642532059870182,1.0,1.0
1925,2670778,3850,0.005392617505896485,1.0,1.0
1926,2671548,3852,0.005516398886127782,1.0,1.0
1927,2673246,3854,0.006844108311388237,1.0,1.0
1928,2674656,3856,0.007485313009916412,1.0,1.0
1929,2675650,3858,0.007668850427581327,1.0,1.0
1930,2677028,3860,0.004391375188684998,1.0,1.0
1931,2678118,3862,0.007532670821786465,1.0,1.0
1932,2679368,3864,0.007342602978345712,1.0,1.0
1933,2680762,3866,0.007709806834004459,1.0,1.0
1934,2682412,3868,0.004239145713899916,1.0,1.0
1935,2684062,3870,0.003950722133418531,1.0,1.0
1936,2685072,3872,0.007472684618706635,1.0,1.0
1937,2685826,3874,0.01036077755110301,1.0,1.0
1938,2686932,3876,0.005116352424253751,1.0,1.0
1939,2688358,3878,0.006775517653075579,1.0,1.0
1940,2689112,3880,0.00961917312627313,1.0,1.0
1941,2690746,3882,0.006205621355987081,1.0,1.0
1942,2691836,3884,0.007313477568429162,1.0,1.0
1943,2692526,3886,0.008213040309691144,1.0,1.0
1944,2694032,3888,0.007149459519381802,1.0,1.0
1945,2696194,3890,0.004924537659494155,1.0,1.0
1946,2697764,3892,0.0058844778117655575,1.0,1.0
1947,2698774,3894,0.00907322537703262,1.0,1.0
1948,2700248,3896,0.007076665186266624,1.0,1.0
1949,2701146,3898,0.00930217159520226,1.0,1.0
1950,2703084,3900,0.00534691854304509,1.0,1.0
1951,2704270,3902,0.007665118787631314,1.0,1.0
1952,2706176,3904,0.0046285629307078555,1.0,1.0
1953,2707650,3906,0.005213837304854707,1.0,1.0
1954,2708740,3908,0.008185759239169529,1.0,1.0
1955,2710438,3910,0.005498099990164841,1.0,1.0
1956,2711832,3912,0.007175843507550707,1.0,1.0
1957,2713050,3914,0.0062282562740898235,1.0,1.0
1958,2713964,3916,0.009037492994117508,1.0,1.0
1959,2716094,3918,0.004766724374648682,1.0,1.0
1960,2718176,3920,0.005581793747437283,1.0,1.0
1961,2719810,3922,0.006327093478271019,1.0,1.0
1962,2721332,3924,0.00641997587512157,1.0,1.0
1963,2723590,3926,0.004482847693543118,1.0,1.0
1964,2724568,3928,0.008649635651191853,1.0,1.0
1965,2725354,3930,0.01023577166270065,1.0,1.0
1966,2727228,3932,0.005531032382423833,1.0,1.0
1967,2728798,3934,0.005166794732907735,1.0,1.0
1968,2730752,3936,0.00462766196450621,1.0,1.0
1969,2731906,3938,0.006439819606249952,1.0,1.0
1970,2733268,3940,0.006378675897880592,1.0,1.0
1971,2734550,3942,0.0047961935223015065,1.0,1.0
1972,2735128,3944,0.010356267290121445,1.0,1.0
1973,2736426,3946,0.007129222160181207,1.0,1.0
1974,2737180,3948,0.005397891241640133,1.0,1.0
1975,2738398,3950,0.0069926486517286335,1.0,1.0
1976,2739552,3952,0.008043971349816943,1.0,1.0
1977,2741010,3954,0.006026655206929208,1.0,1.0
1978,2742820,3956,0.005477608299065944,1.0,1.0
1979,2743462,3958,0.007585209702277116,1.0,1.0
1980,2744680,3960,0.006420954093593378,1.0,1.0
1981,2745978,3962,0.0057889556450144725,1.0,1.0
1982,2746988,3964,0.0077638198615355685,1.0,1.0
1983,2748606,3966,0.005825981863908152,1.0,1.0
1984,2749680,3968,0.00647265755884178,1.0,1.0
1985,2750354,3970,0.0090734137293435,1.0,1.0
1986,2752036,3972,0.006954465358430875,1.0,1.0
1987,2753718,3974,0.004436205412828565,1.0,1.0
1988,2755496,3976,0.0043855852689589385,1.0,1.0
1989,2756682,3978,0.008786108857990318,1.0,1.0
1990,2758124,3980,0.00632442518787764,1.0,1.0
1991,2759486,3982,0.007329568646890571,1.0,1.0
1992,2760832,3984,0.004011014332832199,1.0,1.0
1993,2762466,3986,0.0051093930223372695,1.0,1.0
1994,2763604,3988,0.0070366752902923085,1.0,1.0
1995,2764694,3990,0.0060615188803383405,1.0,1.0
1996,2765960,3992,0.006243258344031916,1.0,1.0
1997,2767674,3994,0.004983738063095884,1.0,1.0
1998,2768828,3996,0.008617965271476711,1.0,1.0
1999,2769694,3998,0.008693724144669998,1.0,1.0
2000,2771584,4000,0.005060111461266702,1.0,1.0
2001,2772674,4002,0.00746768047795821,1.0,1.0
2002,2773860,4004,0.0060795223316822515,1.0,1.0

